UBL,NAME,BASIS,AP,GP,KP,PP,30.07.06_12:00
1,TheBunman,koroshiya,2816,2816,0.00,0
3,deepdarkdusk,KsudKradPeed,32753,34845,209.20,20907
4,Hazelord,Ogdenville,132120,157698,2557.78,19389
5,Luke likes lemon,Isengart,14792,17559,276.69,13276
6,Mampf,Suppenkueche,32729,32729,0.00,38267
7,Cartman,Cartman`s Home,32425,74341,4191.60,21030
8,Bambam,Knüppelkiste,41542,44696,315.40,7187
9,FhearFux,home of the wise guys,103136,182888,7975.17,25855
10, Kenny,Kenny`s Home,31636,45820,1418.45,28458
13,duress,duress,19874,44492,2461.80,10207
17,MrCari,Gratkorn,139627,145384,575.70,13345
18,Cailleach,Tehuan,87509,87522,1.30,18376
19,Stan,Stan`s Base,30036,78993,4895.70,33108
20,Capere,Capere,14886,33834,1894.75,615
25,Save-Basis,Alpha,0,0,0.00,0
27,hanzdooom,Swamp,36395,69504,3310.88,2523
30,molocho,schnapsladen,38341,44568,622.75,18637
32,araneae,Barad Dur,31910,31910,0.00,6855
37,asdf,beat,22740,43265,2052.55,5552
54,Casanunda,TCX33897,15921,21912,599.10,0
61,div0sidekick,sidekick,36294,38875,258.10,17335
62,Bart,Camp Krusty,128747,218364,8961.66,37875
67,DonCarlos,uwe_headquarter,30737,31412,67.50,48965
86,test,cool,17691,53550,3585.85,10205
96,g0a,bash,58006,138275,8026.91,41809
97,camper,camper´s haus,18380,21859,347.90,8707
153,Grammophon,Vinyl,14535,24405,987.00,0
157,NoWayKnight,Tank-Shop (MH 1),72392,76129,373.70,49045
178,wkwen,GSG9-Base,23892,23892,0.00,7748
187,Save-Basis,Beta,0,0,0.00,0
232,sleker,schlachtfeld,1475,1475,0.00,60
234,Wisler,Wislers Basis,22929,22929,0.00,1670
237,Snark,Propezia,44488,44488,0.00,16901
244,AntiEngelskrieger,Reich der Onkelz,22459,30187,772.74,12021
250,Tivoyagefreak,Residenthall,39994,39994,0.00,70503
284,Elrad,MyBase,14139,20562,642.30,-1300
289,schweineschwabe,burladingen,22115,30487,837.20,113
300,fermin,fermin,5954,5954,0.00,2341
318,Qeravi,HochburgDerVerklatschten,19581,23335,375.40,2495
330,ARMYofDC,ARMYofDC,22645,22779,13.40,0
333,DrJoker,Alcatraz (MH 3),48408,68239,1983.15,25155
339,SirMax,SirMax,6061,6061,0.00,0
345,Commander,Outland_Germany,18561,21234,267.30,10466
347,Curtain,CURTAIN,18651,27787,913.65,0
350,gaja,Gajazentrale,28734,28734,0.00,20782
351,Basti,Heimatbasis,21236,58569,3733.35,6191
352,Zinken,Home,24301,32226,792.50,0
365,Tammo,Fortuna,15843,23618,777.50,1473
387,BaggerBob89,Reich der Onkelz,15358,15358,0.00,-4522
429,Barnabas,Euskadi,8228,8253,2.50,0
431,Tiger,Tigerbase,3002,3002,0.00,0
434,Save-Basis,Gamma,0,0,0.00,0
454,kacknoob,noob_basis,17564,18273,70.90,1006
465,Elvis,Nubeatz,35939,38409,247.00,47810
487,Sualc,Ostfriesland,14019,14019,0.00,0
490,General Hammer,Wursthausen,95702,137727,4202.48,127071
493,Murx,Surf,102245,211475,10923.04,16911
502,MasterKe,ChroKaSa,9555,9555,0.00,0
503,LOD,Altach,8146,8212,6.60,1925
506,Kleinhirn,Basis,22717,22822,10.50,8340
510,FINSTERNIS,ASGARD,49364,101820,5245.60,25901
511,Tigger,Venlo,26887,33571,668.40,11177
514,devel22,Alfa Zentauri,33760,33760,0.00,18875
516,TheKiller,easter basin,2848,2848,0.00,100
520,george23w,Washington DC,102062,136803,3474.05,15300
522,peppe02,S05,8791,8791,0.00,0
525,peppe,sun,9378,9378,0.00,2855
526,Riky,x-doublebase,15758,48798,3304.02,20272
532,Save-Basis,Delta,0,0,0.00,0
535,Herr Fungus,FUNKY fungibase,8966,265776,25680.95,360
539,Lord,Castle Wolfenstein,139914,166512,2659.78,0
543,Azrael,Hellsgate,16968,34180,1721.20,22114
567,ReaperIII,Ironforge,2320,2320,0.00,0
589,Mr Shankly,Klitsche (MH 2),140206,163498,2329.19,45000
591,Nuklear,deathstar,14257,14257,0.00,0
600,kingmibo,Heavens gate,15109,21296,618.72,6455
615,Cabal,NOD,72792,102519,2972.75,4648
616,Silenius,freak time,68219,139781,7156.18,23743
620,Oswald Ork,Rokkitz,2497,2594,9.70,970
630,Dragonheart,Curtain\`s Home,34961,39910,494.90,5170
640,Anarcho,Rathausplatz,8221,8221,0.00,55
649,schultz,bier,15253,15253,0.00,8462
