UBL,NAME,BASIS,AP,GP,KP,PP,09.06.08_12:00
1,Bambam,Knüppelkiste,367882,441789,7390.75,42227
4,Hazelord,Ogdenville,602713,602713,0.00,19389
9,FhearFux,home of the wise guys,600039,763528,16348.92,83935
17,MrCari,Gratkorn,1513798,1517838,404.00,13345
18,Cailleach,Tehuan,138805,145309,650.40,46413
25,Save-Basis,Alpha,0,0,0.00,0
187,Save-Basis,Beta,0,0,0.00,0
308,GGK,Geierhorst,912602,1146811,23420.89,125059
434,Save-Basis,Gamma,0,0,0.00,0
488,Shika,Festung-Oldenburg,125686,135522,983.60,73991
532,Save-Basis,Delta,0,0,0.00,0
741,Murx,Surf,574580,1260717,68613.74,33358
742,sanake,fort knox,309527,377855,6832.80,129685
758,General Hammer,Wursthausen,627881,719575,9169.40,117791
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,44649,51495,684.60,490
793,DeadByNow,N.E.R.V.,352530,373796,2126.65,117773
800,Candy Man,Süßwarenladen,42865,55877,1301.18,240
816,Sick4hate,Das Bundy Haus,302862,308337,547.50,15306
832,Lurch,Sumpf,37935,42230,429.45,500
888,Mr Shankly,Klitsche (MH 2),282674,357365,7469.10,273370
976,Save-Basis,Delta-Delta,0,0,0.00,0
997,Scratchie,Scr4tchi3l4nd,254344,792110,53776.68,32021
1020,george23w,Washington DC,720555,799559,7900.45,116300
1021,Save-Basis,Zeta,0,0,0.00,0
1062,Bart,Camp Krusty,565909,882038,31612.81,37875
1064,F N A,LP-Tower,203670,242913,3924.30,19882
1083,Save-Basis,Eta,0,0,0.00,0
1125,kingmibo,Heavens gate,175061,175061,0.00,83247
1176,Malkav,Carma,190743,312239,12149.61,85801
1214,Streuner,Pogohausen,181794,402384,22059.02,154167
1249,Spueli,Spueli,217510,217510,0.00,118002
1254,GeneralHammond,Probbach,305710,307323,161.30,53717
1267,Jimmi,Europe,1928249,2091863,16361.44,62966
1380,Trenck,Stalingrad,122082,125782,370.00,30799
1400,Maaski,Sku,203573,205125,155.20,-659
1412,triplesoul,Neocon ,247823,300574,5275.10,82930
1414,Knight,festung,298197,302328,413.10,122836
1441,speed1302,Homebase,158894,195883,3698.95,90153
1463,lord of dead,dead,675134,1040402,36526.86,143617
1464,KillerQueen,Saila,360523,361773,125.00,118624
1470,Xorn,BlackPoint,178846,211608,3276.18,70427
1483,rAv3n,B@sHb@s3,773537,2406697,163316.00,-18078
1488,django,Irrenhaus,413325,437546,2422.15,194070
1490,lordpaycroft,Décharge Sauvage,230950,237420,647.00,8693
1509,DrunkenHamster,Hamsterbau,609221,1523175,91395.45,30341
1548,Mr t,The Rock,256728,256728,0.00,23904
1645,HotIceBear,Eishölle,767184,1810792,104360.78,70518
1721,Hummelmann,hui^^,43396,44496,110.00,5371
1769,Daywalker49,Blade,374563,406881,3231.77,101672
1933,Grossfuerst,Germania,154346,159877,553.10,175220
1948,Tonfred,Eagle´s Nest,166876,166876,0.00,705
1954,Master of D,Nekropolis,133031,136527,349.60,9776
1967,semtex,pfeilhorst,189791,189791,0.00,187951
1973,Ralle,St.Jacob,164615,164615,0.00,0
1999,FreaKEX,ThePornoEcke,51197,52372,117.50,5368
2012,Multi,Multibase,13805,13805,0.00,0
2013,moppi,Kriegshausen,57671,580239,52256.85,100
2026,Gorsch,Hallundra,365048,381733,1668.55,12277
2034,revenge,revengeland,121006,141457,2045.06,-11564
2041,Macroclemys,DAKAR,188494,334351,14585.75,24257
2066,Cassiopaja,FEAR,24395,24680,28.50,0
2073,JackTheRipper,OKW,152486,152486,0.00,0
2086,Minifuzzi,Großes Haus,167741,170541,280.00,7659
2089,Yuri,\m/(-.-)\m/,31325,31325,0.00,200
2147,Tooheyz,Tooheyz,120908,120908,0.00,400
2161,Blackhawk,KontinentX,50955,53538,258.35,34965
2164,terra,*~#uNivErsE#~*,354505,354505,0.00,160866
2166,Budweiser,Budvar,89393,109418,2002.54,8441
2168,skywalker,galaxy,32910,252085,21917.52,0
2211,richy09,Area 51,29431,29431,0.00,0
2231,Ich Halt,Mei Basis Halt,50315,50315,0.00,0
2233,reder,112,35217,35217,0.00,0
2251,Mop,mopshausen,124740,151369,2662.85,52010
2257,Europa,Deutschland,138589,140314,172.50,56376
2259,Monte,Prag,63225,113058,4983.30,0
2469,REX,noobschutz,68863,80882,1201.95,93270
2474,NEO,Matrix,96578,137589,4101.15,7649
2475,Morpheus,LIMA,99918,103922,400.40,15253
2487,Trior58,X-Ray,75621,75621,0.00,20229
2495,Punisher,Mordor,243042,316601,7355.85,23654
2501,Orlan,Desaster Area,583708,614936,3122.85,73330
2503,cracknigga,Praeludium,168533,178380,984.70,239268
2507,vvev,vvev1,246960,247495,53.50,51590
2515,Fuschi,Juniorsgro?erTag,10291,189680,17938.88,4430
2525,Schwammiburger,N U C L E A R,2714,2714,0.00,0
2537,CommanderTom,Area96,30434,37004,657.00,0
2540,Ill Nino,third base,317769,366996,4922.71,107924
2544,StukaOberst,Flugplatz Sturzkampfgeschwader,17752,17977,22.50,0
2545,Calculon,Duchovny,41042,100231,5918.83,9972
2556,bizzy1,guantanamo bay,23465,28058,459.30,0
2565,Thrym,the psyklon aeon,48237,1077131,102889.45,16712
2652,Eddie,waynes world,17009,41083,2407.45,0
2660,DrNo,World,33678,52774,1909.56,0
2670,Kieliburn,Poto,28312,31981,366.90,0
2677,binome,suche einen clan,17493,17493,0.00,0
2683,frauenarzt,Germania,79496,79496,0.00,51021
2756,schmiddl1977,Festung,54797,62241,744.45,0
2788,THD,Thönse,10500,11911,141.10,0
2793,undertacker,Sensestinkt,21753,21784,3.10,0
2800,Gino,Ginoland,1843,2861,101.84,164
2803,Sphere13,Limbus,7796,8757,96.10,0
2814,BBluemchen,Zoo,6377,22837,1645.98,0
2816,Ossi,Leipzig,379,379,0.00,0
2819,Hinterhaxe,Tschodda,15590,16884,129.48,0
2832,General,TGC,1040,1040,0.00,0
2835,Siwa,Siwa,2648,2648,0.00,0
2838,master1991,masterbase,17,17,0.00,0
2842,Smokepott,Bierfestung,22,22,0.00,0
2843,SvenOwaR,BaseOwaR,17,17,0.00,0
2844,Mattis,Aeria 51,85,85,0.00,0
2845,pfuscha,Pfuscha stützpunkt,19,19,0.00,0
2846,Gamemaster,danielo,27,27,0.00,0
2847,Hydroman,Dahoam,17,17,0.00,0
2848,terminatore,germanfighter,17,17,0.00,0
2849,Hideaki,NeoTokio3,25,25,0.00,0
2850,nummer2,Cuba,2278,2278,0.00,109
2851,sT34LeR,1337,17,17,0.00,0
2852,adolfo,Adlerhorst,17,17,0.00,0
2853,Sir Henry Morgan,Spelunke,1639,1639,0.00,0
2854,Arfinor,Rheinland,19,19,0.00,0
2855,Helicon,Helion prime,22,22,0.00,0
2856,you21,usa,44,44,0.00,0
2857,Oberbefehlshaber,Deutschland,17,17,0.00,0
2858,Dkey,Doublekey,17,17,0.00,0
2859,Ewald,Blade,17,17,0.00,0
2860,Komm Fritte,knuddels,60,60,0.00,0
2861,ripper3000,Area51,17,17,0.00,0
2862,Admiral,Ricci12,19,19,0.00,0
2864,moneymaker1993,moneymaker,288,288,0.00,0
2865,zagan,falkenstein,17,17,0.00,0
2866,boserwind,kampfbasis,19,19,0.00,0
2867,Gr4n8,Alpha,22,22,0.00,0
2868,Risa,P3X636,22,22,0.00,0
2869,Bassi,Nebra,22,22,0.00,0
2870,Bartman2008,Walhalla,2130,2130,0.00,0
2871,Panzerland,HQ,30,30,0.00,0
2872,lucky,honsbach,17,17,0.00,0
2873,drogenfux,teranova,17,17,0.00,0
2874,Skyrunner,Meine Basis,17,17,0.00,0
2875,elbarto1,Springfield,22,22,0.00,0
2876,DernetteMan,Vöhrum,17,17,0.00,0
2877,exsissid,€x$i$,17,17,0.00,0
2878,bombe2020,bomber2020,22,22,0.00,0
2879,SimonChabelais,SimonChabelais,17,17,0.00,0
2880,Junker,Lyon,22,22,0.00,0
2881,THEKILLER,Punker,17,17,0.00,0
2882,Oberkommando,Deutschland,17,17,0.00,0
2883,primus,Lord,22,22,0.00,0
2884,Lightning55,Lightning,17,17,0.00,0
2885,Marchello,Ford Knox,347,347,0.00,0
2886,sweet13,stationtown,22,22,0.00,0
2887,Stevo17,r@mbo,32,32,0.00,0
2888,docDog,SWS-Gruppe,17,17,0.00,0
2889,hochstetter,hochstetter,19,19,0.00,0
2890,lostman,Lost,17,17,0.00,0
2891,shokmuzikk,Berlin Crime,30,30,0.00,0
2892,Ceasar,PartisanenLager,17,17,0.00,0
2893,Anarcho,Schlumpfhausen,29,29,0.00,0
2894,generalnico,alpha,22,22,0.00,0
2895,Rolex,Rügen,27,27,0.00,0
2896,Speick1977,Velbert,17,17,0.00,0
2897,Belphegor,Bondage,140,140,0.00,0
2898,Blumenkohl,Kp,22,22,0.00,0
2899,BlipBlop,Blop City,59,59,0.00,0
