UBL,NAME,BASIS,AP,GP,KP,PP,21.10.06_12:00
1,TheBunman,koroshiya,1966,1966,0.00,0
3,deepdarkdusk,KsudKradPeed,53298,53298,0.00,25007
4,Hazelord,Ogdenville,181582,208781,2719.88,19389
5,Luke likes lemon,Isengart,20019,28889,886.99,43536
6,Mampf,Suppenkueche,52188,52888,70.00,52672
8,Bambam,Knüppelkiste,62090,63842,175.20,16642
9,FhearFux,home of the wise guys,143375,224276,8090.17,27415
10, Kenny,Kenny`s Home,58338,79492,2115.45,75057
13,duress,duress,28853,49701,2084.80,10207
17,MrCari,Gratkorn,201133,203593,246.00,13345
18,Cailleach,Tehuan,121714,122069,35.50,18376
19,Stan,Stan`s Base,50531,93677,4314.60,33108
20,Capere,Capere,24396,38775,1437.95,315
25,Save-Basis,Alpha,0,0,0.00,0
27,hanzdooom,Swamp,58456,92140,3368.38,4503
30,molocho,schnapsladen,42548,49618,706.95,20531
32,araneae,Barad Dur,37310,37956,64.60,8475
37,asdf,beat,30375,53405,2302.95,6742
61,div0sidekick,sidekick,58420,61683,326.30,24859
62,Bart,Camp Krusty,186798,345504,15870.66,37875
67,DonCarlos,uwe_headquarter,49022,49022,0.00,107642
86,test,cool,24450,65079,4062.95,10205
97,camper,camper´s haus,22810,28959,614.85,21042
122,Penis,Bahnhof Zoo,83167,164933,8176.60,45911
157,NoWayKnight,Tank-Shop (MH 1),116801,135924,1912.25,105105
187,Save-Basis,Beta,0,0,0.00,0
190,Chatfreakxy,Robela,25746,25746,0.00,5705
226,Kleinhirn,Basis,35882,38378,249.60,29105
237,Snark,Propezia,73941,74631,69.00,16901
250,Tivoyagefreak,Residenthall,68528,68528,0.00,91379
270,schultz,bier,25870,26270,40.00,19224
289,schweineschwabe,burladingen,38498,38498,0.00,2274
290,g0a,bash,70861,96878,2601.63,43064
300,fermin,fermin,5954,5954,0.00,2341
308,GGK,Geierhorst,243830,364655,12082.47,76659
318,Qeravi,HochburgDerVerklatschten,23356,34021,1066.50,21965
333,DrJoker,Alcatraz (MH 3),67154,69121,196.70,48485
345,Commander,Outland_Germany,25923,25923,0.00,32232
350,gaja,Gajazentrale,34673,34673,0.00,46784
351,Basti,Heimatbasis,39581,62450,2286.90,16404
352,Zinken,Home,34312,34312,0.00,8587
407,wkwen,GSG9-Base,35457,35457,0.00,14064
415,Yen,K4MiK4zZz3,88092,168458,8036.60,460532
434,Save-Basis,Gamma,0,0,0.00,0
454,kacknoob,noob_basis,31642,31517,-12.50,8443
460,Ill Nino,third base,74960,145574,7061.46,39364
465,Elvis,Nubeatz,56638,59968,333.00,52010
487,Sualc,Ostfriesland,18402,18477,7.50,0
490,General Hammer,Wursthausen,158869,200894,4202.48,117791
500,Ultra Hoschi,Amnesia,22338,22397,5.90,6095
502,MasterKe,ChroKaSa,20154,31810,1165.60,2289
507,Cartman,Cartman`s Home,85965,429293,34332.80,148955
508,Murx,Surf,149981,311978,16199.64,33333
510,FINSTERNIS,ASGARD,82707,99908,1720.05,112161
511,Tigger,Venlo,35495,37766,227.10,31660
514,devel22,Alfa Zentauri,48398,33824,-1457.45,33545
520,george23w,Washington DC,147853,182594,3474.05,15300
527,Tammo,Fortuna,25406,28714,330.80,6930
