UBL,NAME,BASIS,AP,GP,KP,PP,02.09.08_06:00
1,Bambam,Knüppelkiste,367882,441789,7390.75,42227
4,Hazelord,Ogdenville,602713,602713,0.00,19389
9,FhearFux,home of the wise guys,600036,763525,16348.92,83935
17,MrCari,Gratkorn,1822081,1826121,404.00,13345
18,Cailleach,Tehuan,145251,154772,952.10,46413
25,Save-Basis,Alpha,0,0,0.00,0
187,Save-Basis,Beta,0,0,0.00,0
308,GGK,Geierhorst,1031876,1252961,22108.54,125059
434,Save-Basis,Gamma,0,0,0.00,0
532,Save-Basis,Delta,0,0,0.00,0
742,sanake,fort knox,300829,354501,5367.20,242509
758,General Hammer,Wursthausen,608959,628359,1940.00,117791
759,Murx,Surf,730812,1532380,80156.79,33358
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,49246,56092,684.60,490
800,Candy Man,Süßwarenladen,49030,62041,1301.18,240
816,Sick4hate,Das Bundy Haus,345326,353295,796.90,109266
832,Lurch,Sumpf,49778,54073,429.45,500
976,Save-Basis,Delta-Delta,0,0,0.00,0
997,Scratchie,Scr4tchi3l4nd,242250,681331,43908.03,32021
1020,george23w,Washington DC,776654,856130,7947.65,116300
1021,Save-Basis,Zeta,0,0,0.00,0
1062,Bart,Camp Krusty,565779,881908,31612.81,37875
1064,F N A,LP-Tower,203670,242913,3924.30,19882
1083,Save-Basis,Eta,0,0,0.00,0
1125,kingmibo,Heavens gate,230183,231292,110.90,83247
1214,Streuner,Pogohausen,185792,400047,21425.52,154167
1249,Spueli,Spueli,233780,238792,501.20,166677
1254,GeneralHammond,Probbach,336621,338467,184.65,43337
1267,Jimmi,Europe,2256200,2419814,16361.44,62966
1380,Trenck,Stalingrad,124682,127492,281.00,30799
1400,Maaski,Sku,241440,244192,275.20,-2959
1412,triplesoul,Neocon ,274569,332172,5760.25,82930
1441,speed1302,Homebase,172951,220467,4751.65,90153
1463,lord of dead,dead,734282,1099551,36526.86,143617
1464,KillerQueen,Saila,356863,356863,0.00,118624
1470,Xorn,BlackPoint,238834,271596,3276.18,70427
1488,django,Irrenhaus,423344,484906,6156.15,194070
1489,rAv3n,B@sHb@s3,930481,2563641,163316.00,-18078
1490,lordpaycroft,Décharge Sauvage,265722,265972,25.00,8693
1548,Mr t,The Rock,297130,297400,27.00,23904
1645,HotIceBear,Eishölle,837082,2329799,149271.68,89893
1933,Grossfuerst,Germania,195001,200882,588.10,333510
1948,Tonfred,Eagle´s Nest,175390,178588,319.80,705
1973,Ralle,St.Jacob,217748,217748,0.00,0
2026,Gorsch,Hallundra,368398,376438,804.00,12277
2034,revenge,revengeland,121006,144936,2392.96,-23664
2041,Macroclemys,DAKAR,292348,600665,30831.65,80932
2086,Minifuzzi,Großes Haus,211453,214253,280.00,7659
2089,Yuri,\m/(-.-)\m/,33928,33928,0.00,200
2147,Tooheyz,Tooheyz,178813,178813,0.00,400
2161,Blackhawk,KontinentX,60725,60725,0.00,59965
2164,terra,*~#uNivErsE#~*,340393,371984,3159.10,160866
2166,Budweiser,Budvar,122378,144225,2184.74,8441
2168,skywalker,galaxy,67521,439399,37187.82,0
2233,reder,112,56512,70040,1352.85,0
2251,Mop,mopshausen,127351,155698,2834.65,52010
2257,Europa,Deutschland,163921,163921,0.00,56376
2259,Monte,Prag,63225,113058,4983.30,0
2469,REX,noobschutz,98013,117159,1914.55,93270
2474,NEO,Matrix,143146,179114,3596.75,7649
2475,Morpheus,LIMA,142872,142872,0.00,15253
2487,Trior58,X-Ray,119188,119188,0.00,20229
2495,Punisher,Mordor,382065,651428,26936.35,23654
2507,vvev,vvev1,294882,297901,301.90,79920
2515,Fuschi,Juniorsgro?erTag,10291,189680,17938.88,4430
2537,CommanderTom,Area96,37691,44261,657.00,0
2540,Ill Nino,third base,326877,363136,3625.91,108794
2545,Calculon,Duchovny,61173,168005,10683.28,19732
2556,bizzy1,guantanamo bay,32073,44746,1267.35,0
2565,Thrym,the psyklon aeon,48237,1077131,102889.45,16712
2660,DrNo,World,63824,63824,0.00,0
2677,binome,suche einen clan,29357,29357,0.00,0
2683,frauenarzt,Germania,102749,128103,2535.40,53021
2756,schmiddl1977,Festung,78829,94711,1588.20,0
2775,Keinheld,Hauptquatier MA,1624,1624,0.00,0
2788,THD,Thönse,19884,19918,3.40,500
2793,undertacker,Sensestinkt,33178,34847,166.90,475
2800,Gino,Ginoland,18434,18434,0.00,1428
2814,BBluemchen,Zoo,17120,66215,4909.53,3450
2819,Hinterhaxe,Tschodda,36017,78313,4229.55,7975
2825,Bartman2008,Walhalla,24194,24194,0.00,4200
2844,Mattis,Aeria 51,5500,5500,0.00,0
2850,nummer2,Cuba,17421,17421,0.00,109
2853,Sir Henry Morgan,Spelunke,4496,4496,0.00,1900
2876,Orlan,Desaster Area,764893,796122,3122.85,73330
2885,Marchello,Ford Knox,3863,3863,0.00,0
2900,Dark40,Darwin,4047,6633,258.54,0
2928,Walther Nehring,Merseburg,5314,5314,0.00,483
2929,Brumm,Berlin,6086,6086,0.00,0
2942,Major,Kadaverstadt,2646,2646,0.00,0
2943,Chaaaka,YO HOMIZ,4728,4961,23.30,0
2945,mfgFenix,Deutsches Reich,17,17,0.00,0
2946,gtx,Quintessenz,6136,6136,0.00,6162
2947,1337845h0r,Terra Nola,5053,5053,0.00,0
2948,Expertgamer,Expertgamer Mainbase,455,455,0.00,0
2950,Flo,Flo,17,17,0.00,0
2951,nietschi,biglove,22,22,0.00,0
2952,Styler,Testbasis,23,23,0.00,0
2953,theo,base,22,22,0.00,0
2954,BloodImperator,Blood Hill,486,486,0.00,0
2955,AFDFCH,Hansestadt Rostock,17,17,0.00,0
2956,99999,1001,17,17,0.00,0
2957,orphanium,detroy island,112,368,25.60,0
2958,Goodlemon,Longborg,17,17,0.00,0
2959,kp100,Onkelz,17,17,0.00,0
2960,seppokalypse,HQ,28,28,0.00,0
2961,buLLroTT,dondaR,22,22,0.00,0
2962,Thomasrrt,Gitter,17,17,0.00,0
2963,axbbecks,axbbecks,23,23,0.00,0
2964,GSI,GSI,17,17,0.00,0
2965,Kiesbert,Royal Flush HQ,22,22,0.00,0
2966,FirstONE,Alte Mark,19,19,0.00,0
2967,Van Bob,Bob Haus,356,356,0.00,0
2968,seven,ill-1,17,17,0.00,0
2969,Maxi227,Die Besten Basis,24,24,0.00,0
2970,Mortiis,Alderbaran,19,19,0.00,0
2971,Schueddy,AppStore,17,17,0.00,0
2972,killer64,supernova,28,28,0.00,0
2973,90az,1122,17,17,0.00,0
2974,s3ns3,tester,32,32,0.00,0
