UBL,NAME,BASIS,AP,GP,KP,PP,23.05.07_06:00
1,TheBunman,koroshiya,1689,1689,0.00,0
2,hanzdooom,Swamp,88931,152930,6399.88,6697
3,deepdarkdusk,KsudKradPeed,102795,103281,48.60,26907
4,Hazelord,Ogdenville,358452,436374,7792.18,19389
5,Luke likes lemon,Isengart,29833,30129,29.60,72936
6,Mampf,Suppenkueche,100247,101827,158.00,78051
8,Bambam,Knüppelkiste,147028,150680,365.20,16642
9,FhearFux,home of the wise guys,307660,430126,12246.57,27415
10, Kenny,Kenny`s Home,129184,164441,3525.75,111357
17,MrCari,Gratkorn,492590,495050,246.00,13345
18,Cailleach,Tehuan,134866,140745,587.90,46413
25,Save-Basis,Alpha,0,0,0.00,0
32,araneae,Barad Dur,58565,61479,291.45,23475
67,DonCarlos,uwe_headquarter,94475,95525,105.00,149642
88,Shika,Festung-Oldenburg,20241,20241,0.00,18840
176,Kleinhirn,Basis,61482,61516,3.40,58289
187,Save-Basis,Beta,0,0,0.00,0
250,Tivoyagefreak,Residenthall,116733,131179,1444.60,111508
290,g0a,bash,105351,135391,3003.98,136984
308,GGK,Geierhorst,439901,574578,13467.72,75619
318,Qeravi,HochburgDerVerklatschten,44250,49210,496.00,26765
351,Basti,Heimatbasis,115351,137036,2168.55,84300
352,Zinken,Home,65257,66307,105.00,9106
400,Maaski,Sku,61946,61946,0.00,1220
434,Save-Basis,Gamma,0,0,0.00,0
454,kacknoob,noob_basis,67429,72514,508.50,9739
465,Elvis,Nubeatz,95973,113583,1761.00,44829
490,General Hammer,Wursthausen,442339,512667,7032.80,117791
502,MasterKe,ChroKaSa,30308,39381,907.30,3489
507,Cartman,Cartman`s Home,245915,646711,40079.60,188725
532,Save-Basis,Delta,0,0,0.00,0
589,Mr Shankly,Klitsche (MH 2),224865,233255,839.00,127720
591,Nuklear,deathstar,39999,39999,0.00,496
600,kingmibo,Heavens gate,58393,58393,0.00,48206
666,Nemesis,Schwarmcluster,603383,671581,6819.80,0
669,noob,twister,50714,60727,1001.35,30863
670,freak,   ,60196,80141,1994.45,16420
671,jackomo,jackomo,42134,42134,0.00,0
703,myTomorrow,O-Town,89174,89174,0.00,14818
739,Cabal,NOD,87310,90789,347.90,-14307
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,20412,22068,165.60,490
793,DeadByNow,N.E.R.V.,132769,157395,2462.60,31927
800,Candy Man,Süßwarenladen,14905,25837,1093.18,240
816,Sick4hate,Das Bundy Haus,76751,76751,0.00,12806
817,DickeBerta,Pump It!,66640,66640,0.00,29918
818,tkul,Stalingrad,49724,135013,8528.87,16461
832,Lurch,Sumpf,14088,15582,149.45,500
840,Lt Baker,Warhall,46256,314558,26830.19,36204
939,Der Schlumpf,Zipfelmütze,7825,7825,0.00,0
976,Save-Basis,Delta-Delta,0,0,0.00,0
990,Pyros,Ferlach,198689,203208,451.90,54278
1015,Lord,Castle Wolfenstein,518449,589900,7145.08,0
1020,george23w,Washington DC,371530,466193,9466.35,15300
1021,Save-Basis,Zeta,0,0,0.00,0
1062,Bart,Camp Krusty,370779,625118,25433.91,37875
1082,eddy,=(SZ)=,37166,37166,0.00,3073
1083,Save-Basis,Eta,0,0,0.00,0
1099,Steiner,Zitadelle,40406,56724,1631.80,32670
