UBL,NAME,BASIS,AP,GP,KP,PP,15.11.06_18:00
1,TheBunman,koroshiya,1966,1966,0.00,0
3,deepdarkdusk,KsudKradPeed,57804,58704,90.00,25007
4,Hazelord,Ogdenville,194811,223641,2882.98,19389
5,Luke likes lemon,Isengart,20286,29756,946.99,43536
6,Mampf,Suppenkueche,57171,57871,70.00,52672
8,Bambam,Knüppelkiste,67782,70384,260.20,16642
9,FhearFux,home of the wise guys,154472,235374,8090.17,27415
10, Kenny,Kenny`s Home,79122,113479,3435.65,72307
13,duress,duress,28853,49701,2084.80,10207
17,MrCari,Gratkorn,234932,237392,246.00,13345
18,Cailleach,Tehuan,121714,126023,430.90,43613
19,Stan,Stan`s Base,50320,90829,4050.92,33108
20,Capere,Capere,24531,38910,1437.95,315
25,Save-Basis,Alpha,0,0,0.00,0
27,hanzdooom,Swamp,64828,100662,3583.38,4503
30,molocho,schnapsladen,42820,49889,706.95,20531
32,araneae,Barad Dur,43363,43363,0.00,8475
37,asdf,beat,30375,53405,2302.95,6742
61,div0sidekick,sidekick,59786,68282,849.60,24859
62,Bart,Camp Krusty,199807,363682,16387.56,37875
67,DonCarlos,uwe_headquarter,56652,56677,2.50,126362
77,Chatfreakxy,Robela,28778,29008,23.00,5705
86,test,cool,24450,65079,4062.95,10205
97,camper,camper´s haus,23606,29754,614.85,21042
157,NoWayKnight,Tank-Shop (MH 1),129443,148566,1912.25,136905
187,Save-Basis,Beta,0,0,0.00,0
226,Kleinhirn,Basis,40043,42664,262.10,29105
237,Snark,Propezia,83456,82590,-86.60,16901
250,Tivoyagefreak,Residenthall,76150,78706,255.60,102132
270,schultz,bier,28460,32844,438.40,20224
289,schweineschwabe,burladingen,41022,41022,0.00,2274
290,g0a,bash,74650,99956,2530.63,74264
300,fermin,fermin,6263,6263,0.00,2341
308,GGK,Geierhorst,253966,362092,10812.57,76659
315,rAv3n,B@sHb@s3,208041,709165,50112.43,7922
318,Qeravi,HochburgDerVerklatschten,23851,34516,1066.50,21965
333,DrJoker,Alcatraz (MH 3),69371,71338,196.70,92485
345,Commander,Outland_Germany,25923,25923,0.00,32232
350,gaja,Gajazentrale,34673,34673,0.00,46784
351,Basti,Heimatbasis,46156,72189,2603.25,16404
352,Zinken,Home,39643,39643,0.00,8587
376,Ill Nino,third base,82608,147828,6522.06,39364
407,wkwen,GSG9-Base,40780,43372,259.20,14064
415,Yen,K4MiK4zZz3,96055,176421,8036.60,461007
434,Save-Basis,Gamma,0,0,0.00,0
454,kacknoob,noob_basis,35205,36045,84.00,8443
