UBL,NAME,BASIS,AP,GP,KP,PP,29.07.07_06:00
1,TheBunman,koroshiya,1737,1737,0.00,0
2,hanzdooom,Swamp,123835,185312,6147.68,6722
3,deepdarkdusk,KsudKradPeed,133350,134475,112.50,26907
4,Hazelord,Ogdenville,477946,557796,7984.98,19389
5,Luke likes lemon,Isengart,36046,36342,29.60,77979
6,Mampf,Suppenkueche,120023,121685,166.20,84151
8,Bambam,Knüppelkiste,190450,194102,365.20,16642
9,FhearFux,home of the wise guys,384677,507142,12246.57,83935
10, Kenny,Kenny`s Home,132533,169791,3725.75,111357
17,MrCari,Gratkorn,623947,633414,946.70,13345
18,Cailleach,Tehuan,134866,140745,587.90,46413
25,Save-Basis,Alpha,0,0,0.00,0
32,araneae,Barad Dur,58565,61479,291.45,23575
67,DonCarlos,uwe_headquarter,127326,129034,170.75,149642
88,Shika,Festung-Oldenburg,31133,31133,0.00,18840
187,Save-Basis,Beta,0,0,0.00,0
250,Tivoyagefreak,Residenthall,121660,136813,1515.30,110708
290,g0a,bash,115743,146191,3044.78,136984
308,GGK,Geierhorst,531293,687870,15657.74,75619
318,Qeravi,HochburgDerVerklatschten,56276,62286,601.00,26765
351,Basti,Heimatbasis,141388,173623,3223.50,84300
400,Maaski,Sku,79780,79950,17.00,1220
434,Save-Basis,Gamma,0,0,0.00,0
454,kacknoob,noob_basis,71232,79121,788.90,9739
465,Elvis,Nubeatz,107255,124777,1752.20,44829
490,General Hammer,Wursthausen,512786,583114,7032.80,117791
502,MasterKe,ChroKaSa,33187,42260,907.30,3489
507,Cartman,Cartman`s Home,242423,620449,37802.60,215525
515,Pyros,Ferlach,205746,213079,733.30,54578
532,Save-Basis,Delta,0,0,0.00,0
589,Mr Shankly,Klitsche (MH 2),238304,283246,4494.20,191220
591,Nuklear,deathstar,46099,49001,290.20,496
600,kingmibo,Heavens gate,86344,87729,138.50,58968
666,Nemesis,Schwarmcluster,683666,751864,6819.80,0
669,noob,twister,53706,72793,1908.65,30863
670,freak,   ,64231,91476,2724.55,11636
671,jackomo,jackomo,57807,57841,3.40,12572
703,myTomorrow,O-Town,125256,125256,0.00,14818
739,Cabal,NOD,90480,93959,347.90,-14307
742,sanake,Fort Knox,209817,300476,9065.90,21446
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,22417,28513,609.60,490
793,DeadByNow,N.E.R.V.,170741,202183,3144.25,43282
800,Candy Man,Süßwarenladen,17888,29520,1163.18,240
814,Scratchie,Scr4tchi3l4nd,143453,398950,25549.68,32021
816,Sick4hate,Das Bundy Haus,100316,100316,0.00,12806
817,DickeBerta,Pump It!,91503,95368,386.50,29918
818,tkul,Stalingrad,61623,140795,7917.27,16461
832,Lurch,Sumpf,15603,19198,359.45,500
939,Der Schlumpf,Zipfelmütze,7790,9465,167.50,0
976,Save-Basis,Delta-Delta,0,0,0.00,0
1015,Lord,Castle Wolfenstein,641457,722552,8109.58,0
1020,george23w,Washington DC,496992,588048,9105.65,15300
1021,Save-Basis,Zeta,0,0,0.00,0
1062,Bart,Camp Krusty,447147,733339,28619.11,37875
1082,eddy,=(SZ)=,57369,60807,343.80,8948
1083,Save-Basis,Eta,0,0,0.00,0
1099,Steiner,Zitadelle,51138,57801,666.30,32670
1100,Tiamat,Hell´s Kitchen,72120,72120,0.00,82720
1116,gegewara,Limatstadt,45206,45206,0.00,650
1176,Malkav,Carma,100489,180640,8015.11,48241
1177,triplesoul,Neocon ,87203,87228,2.50,82930
1185,Anominus,k.A.,85894,192171,10627.69,154173
1214,Streuner,Pogohausen,74122,261820,18769.82,154167
1249,Spueli,Spueli,77138,86614,947.60,67778
1254,GeneralHammond,Probbach,129674,132360,268.60,19307
1267,Jimmi,Europe,776826,908445,13161.94,51626
1272,Carsten,Probbach,82474,83499,102.50,1050
1325,duffyduck3,duffy,36546,36546,0.00,0
1344,CIE,CIEHEIM,44149,44149,0.00,0
1348,Mr NaRoX,&lt;CROZON&gt;,6512,6512,0.00,112
1350,oOMephistoOo,Genesis,56136,60224,408.80,745
1380,Trenck,Stalingrad,53301,58588,528.70,10275
1394,Thrym,the psyklon aeon,47118,245945,19882.63,11247
1402,Chrismann,Chaos Figthers,211060,269253,5819.22,27755
1414,Knight,festung,133800,134226,42.60,52232
1426,Lord Fragga,Spinnes Weltherrschaft,29755,45346,1559.10,11435
1438,lord of dead,dead,258593,350794,9220.16,120117
1440,Duce,Riehen,236944,265319,2837.55,6043
1441,speed1302,Homebase,86962,94717,775.55,59286
1457,Murx,Surf,471564,961346,48978.19,33358
1464,KillerQueen,Saila,277434,343835,6640.10,118624
1467,Paranoid,neverland,43454,43454,0.00,26041
1470,Xorn,BlackPoint,71066,82715,1164.88,9256
1475,macher2006,bigi1,116385,139514,2312.90,21784
1488,django,Irrenhaus,281491,329722,4823.05,175198
1489,PizzaMafiosi,PizzaMafiosi,40353,44643,429.00,5310
1490,lordpaycroft,Décharge Sauvage,79732,79732,0.00,8693
1491,GunnarySgt,Fort Knox,80277,98390,1811.30,376
1520,Krachbirne,Disney Land,325554,559941,23438.72,29347
1522,Schosch,Bauernhof,72218,79192,697.40,44625
1548,Mr t,The Rock,77415,80152,273.75,13104
1551,cracknigga,SAMMELN VERBOTEN,91494,91494,0.00,86859
1564,F N A,LP-Tower,199091,228638,2954.70,19882
1565,UnTeRrLeIbDyNaMo,VaGiNaLaRcHiTeKt,35558,426843,39128.59,55796
1570,Mercenary,Welzheim,77605,88991,1138.60,2682
1575,Penis,Bahnhof Zoo,265643,403816,13817.35,98630
1645,HotIceBear,Eishölle,370899,585836,21493.68,85718
1666,Queen Mum,Radio Fuckingham,53989,154570,10058.03,44139
1672,Schumi667,Neuschwabenland,85806,88239,243.30,11449
1681,Yen,K4MiK4zZz3,174632,257378,8274.60,531387
1700,Hool,Ost-Berlin,15937,16530,59.30,2931
1713,Khan,Khan´s Thron,59142,59613,47.10,0
1718,darnel,[MN]town,25862,25862,0.00,0
1721,Hummelmann,pUssYcHEckeR,17190,17190,0.00,5371
1769,Daywalker49,Blade,218177,298308,8013.07,104516
1788,The Iltis,Iltis-Arena,66882,296651,22976.95,40549
1801,rAv3n,B@sHb@s3,563154,1498038,93488.48,7922
1816,Lt Baker,Warhall,46635,433132,38649.69,36204
1833,Ill Nino,third base,256525,346907,9038.16,37484
1840,Punisher,Mordor,23545,23545,0.00,14974
1883,Burning,Desert Shield,53252,53252,0.00,2587
1917,Jaleel,Gruna Hood,21176,114908,9373.27,6095
1926,Cassiopaja,FEAR,12244,13550,130.60,0
1928,Godfather,LongBeach,231780,325045,9326.50,30055
1933,Grossfuerst,Germania,51280,51280,0.00,43396
1942,domi15,Dominik,19220,19445,22.50,0
1948,Tonfred,Eagle´s Nest,34110,35860,175.00,705
1954,Master of D,Nekropolis,42046,44280,223.40,9776
1955,Max007,UnderControl,24649,83049,5840.00,19485
1967,semtex,pfeilhorst,52382,52382,0.00,13056
1971,DeDe,Home,21538,21538,0.00,0
1973,Ralle,St.Jacob,45418,45643,22.50,0
1977,Adri,Midgar,35435,39940,450.50,8640
1981,BigSpawn,Hellbase,20119,20119,0.00,27953
1987,stich,Vögelsen,29249,30891,164.23,0
1992,Zombi,Franky,40444,41019,57.50,104
1997,the gun,gunarena,9793,9793,0.00,0
1999,FreaKEX,ThePornoEcke,20577,21727,115.00,87
2001,Trash,Deponie,19541,31024,1148.25,1000
2009,DrunkenHamster,Hamsterbau,451746,1136648,68490.15,24696
2011,Jens,Vallorbe,42937,43237,30.00,0
2012,Schakal,HVA,14338,15138,80.00,2416
2013,moppi,Kriegshausen,40911,260859,21994.85,0
2026,Gorsch,Hallundra,183348,202900,1955.15,12277
2031,vvev,vvev1,53498,53498,0.00,19035
2034,revenge,revengeland,28281,38422,1014.06,4320
2035,wutzl,base,45773,123937,7816.43,2200
2050,Ace,Dominion,379,379,0.00,0
2073,JackTheRipper,OKW,37426,37606,18.00,0
2086,Minifuzzi,Großes Haus,32635,34531,189.55,7659
2088,Phasury,Undertown,9494,9664,17.00,0
2090,diktatoR,hoRRoRpuLLA,35567,560904,52533.73,9862
2091,Yuri,Terror,6559,6559,0.00,0
2111,Gangsta,Underground,463,463,0.00,0
2114,Anderson,Atlantis,11084,11243,15.90,2162
2115,Nato,Nato_Base,30421,36537,611.60,25996
2120,Joker,&lt;&lt;Capital City&gt;&gt;,945,945,0.00,0
2139,sami,samibase,39687,90026,5033.93,31277
2141,Farmer,Auf dem Land,15824,80221,6439.66,8910
2146,Keksguru,Wolfsschanze,11548,11548,0.00,0
2147,Tooheyz,Tooheyz,18907,18907,0.00,400
2158,thor69,saufhausen,94389,129208,3481.90,23997
2161,Blackhawk,KontinentX,8256,8256,0.00,425
2164,terra,*~#uNivErsE#~*,173112,173112,0.00,155586
2165,Dragon,Dreagon,12286,12436,15.00,0
2166,Budweiser,Budvar,5655,19299,1364.39,0
2169,Dark killer,Bunkeranlage 2,6650,7043,39.30,0
2179,Commander,Schöppchen II,3966,5166,120.04,0
2185,Einstein,Deep Space Nine,11865,11865,0.00,3210
2194,lasy1980,RamsBerg,14929,14929,0.00,0
2206,Clomo,Goha,3465,3517,5.20,0
2210,Fuschi,JuniorsgroßerTag,6699,79014,7231.48,700
2211,richy09,TOT FÜR FARMER,7128,7128,0.00,0
2231,Ich Halt,Mei Basis Halt,6535,6535,0.00,0
2234,Doc Holiday,Salt-Lake-shitty,3489,81317,7782.78,25
2238,Teddy,Teddy,7383,7383,0.00,0
2251,Mop,mopshausen,28257,34606,634.90,25670
2252,Bones,Sakrileg,14261,22546,828.50,110
2256,blood7,bloodpool,17065,40642,2357.76,-710
2257,Europa,Deutschland,41440,43515,207.50,7860
2259,Monte,Prag,23434,27463,402.90,0
2268,speZiaLgLieD,pornobo$$,20730,107520,8679.05,10845
2280,Saladin,Jerusalem,7014,7014,0.00,0
2281,illusi0n,Ajur,73165,77631,446.55,51760
2282,Meister 33,freiheit 33,10142,10697,55.50,0
2283,Herr Fuchs,Fuchsbau,25455,117090,9163.47,27845
2297,reder,112,7009,7009,0.00,0
2306,Cesar,Hollerstadt,814,916,10.20,0
2321,N00by,N00btown,18678,19782,110.38,2840
2325,FatTony,Kakerlakos,6053,6053,0.00,0
2330,Friday 13,black Friday,28135,167414,13927.90,0
2342,OgAmEr,O-Base,3052,36454,3340.20,225
2351,maxfun,Hamburg,16857,68849,5199.21,5084
2352,Steini,Steini,4785,5078,29.30,0
2359,Hille,Steinenberg,25091,28341,325.00,253
2367,Mat001,Mat´s Basis,669,912,24.30,0
2368,Pusher,Pusher´s_Place,51727,80138,2841.12,75122
2370,schmiddl1977,Festung,8296,8296,0.00,0
2371,Fitschi 18933,Fitsch Basis,4175,4175,0.00,0
2376,Orlan,Desaster Area,163105,190892,2778.75,73330
2379,Darkphinix,Atlantis,2859,3284,42.50,0
2381,ChickenMcFriedl,McDonalds,18562,37302,1873.98,0
2383,makai,ronamai,464,532,6.80,0
2388,Paul Hausser,Germania,8359,8501,14.20,372
2396,GROBI39,NEUMUENSTER,2206,2206,0.00,0
2401,barney,moes taverne,14628,19336,470.80,0
2402,Skill,Da_CitY,5892,6536,64.40,2000
2403,Xenon1,Xenon1,5892,6297,40.50,2580
2404,imba,Azeroth,5900,5900,0.00,3440
2405,Feischi,Berlin,8177,9073,89.60,2600
2420,ElectricWolf,Wolfenstein,5170,5170,0.00,0
2421,Nebukadnezar,Mesopotamien,5107,5107,0.00,0
2441,biggy,MNC-umarex-R.I.S.,2263,2263,0.00,187
2443,Sattan,SchwarzeLegion,413,413,0.00,0
2445,Macroclemys,DAKAR,9865,9865,0.00,2147
2447,goki,worschtsalat,2797,2797,0.00,0
2448,collina,Collina,2634,2634,0.00,0
2451,Dolle,PUMA,1599,1747,14.82,0
2453,black storm,black,2781,2781,0.00,30
2455,HenryRoslin,HenryRoslin1,3343,3343,0.00,0
2459,RichardNixxon,Pentagon,4361,10515,615.40,15
2460,Skywalker,Fort Knox,7937,36758,2882.12,0
2461,TimtheHell,Tim the Hell,17,17,0.00,0
2462,TTodesengel,EngelsBurg,17,17,0.00,0
2463,holland,willy,22,22,0.00,0
2464,Cleriker,Equilibrium,2053,2053,0.00,0
2465,Illu,Bunker 33,20,20,0.00,0
2466,Untergrundbengel,München,861,861,0.00,0
2467,nationalist848,Nationalisten,22,22,0.00,0
2468,krig,war,17,17,0.00,0
2469,Mankana,Loop,339,339,0.00,0
2470,gi89,deutsch,21,21,0.00,0
2471,Moby,Zuhause,27,27,0.00,0
2472,asilon,Schwarzer Tod,3689,4085,39.60,0
2473,Alucad,Solaris,22,22,0.00,0
2474,NEO,Matrix,2445,2505,6.00,0
2475,Morpheus,LIMA,2457,2507,5.00,0
2476,T4z0r,roflcity,4464,21849,1738.46,0
2477,Kane55,Minas Morgul,22,22,0.00,0
2478,Sarazen,The Base1,25,25,0.00,0
2479,Viking,Viking,19,19,0.00,0
2480,Resualc,Resualc,17,17,0.00,0
2481,miller,Honau,17,17,0.00,0
2482,Desertfox,Fuchsnest,17,17,0.00,0
2483,kajo,killer,1006,1006,0.00,0
2484,55,55,17,17,0.00,0
2485,noman,noman,22,22,0.00,0
2486,xchris17x,Dragon Beast,22,22,0.00,0
2487,Trior58,X-Ray,3360,3360,0.00,172
2488,Ringgeist,DolGuldur,22,22,0.00,0
2489,angel,haiv,5310,5310,0.00,0
2490,ice,War,21,21,0.00,0
2491,pu,travian,23,23,0.00,0
2492,Manny,HQ,17,17,0.00,0
2493,Burgi,Österreich,22,22,0.00,0
2494,flachos,flachos,37,37,0.00,0
2495,623Jack723,Sonnenland,827,827,0.00,0
2496,neox,Foxhound,21,21,0.00,0
2497,Silversufer,Silver-City,738,738,0.00,0
2498,dAnThEmAn84,misbrOOklyn,17,17,0.00,0
2499,masseratti,alles gute kommt von oben,26,26,0.00,0
2500,carlsdomingo,Preußen,22,22,0.00,0
2501,Jozge,Walpertshofen,24,24,0.00,0
2502,Felidor,Beta01,22,22,0.00,0
2503,felchen,Base_Felchen,21,21,0.00,0
2504,joggi26,ROCK,19,19,0.00,0
2505,Bilsebub,Wiesbaden,170,170,0.00,0
2506,Wuestenfuchs,Wüstencamp,17,17,0.00,0
2507,you828,US-ARMY,22,22,0.00,0
2508,Schukow,Russland,22,22,0.00,0
2509,marder45,keiler,130,130,0.00,0
2510,Phlax,Stalingrad,19,19,0.00,0
2511,Seven,SinCity,22,22,0.00,0
2512,jessica,mäx,22,22,0.00,0
2513,BlueIsaac,Shadow,24,24,0.00,0
2514,Godsarmy,Godsarmy,35,35,0.00,0
2515,Freddy,Nihtmare,35,35,0.00,0
2516,goalkeeper,Top secret,22,22,0.00,0
2517,ElbaRado,Elbanon,17,17,0.00,0
