UBL,NAME,BASIS,AP,GP,KP,PP,17.02.08_18:00
1,s3ns3,tester,2225,2225,0.00,0
2,Bambam,Knüppelkiste,347801,359085,1128.35,42227
3,deepdarkdusk,MotoShop,206912,261283,5437.10,120532
4,Hazelord,Ogdenville,605802,655280,4947.78,19389
5,Luke likes lemon,Isengart,40311,40837,52.60,77979
6,Mampf,Suppenkueche,179055,194731,1567.60,84151
9,FhearFux,home of the wise guys,595516,759005,16348.92,83935
17,MrCari,Gratkorn,1147231,1151271,404.00,13345
18,Cailleach,Tehuan,138797,145301,650.40,46413
25,Save-Basis,Alpha,0,0,0.00,0
90,jackomo,jackomo,68800,68800,0.00,12572
187,Save-Basis,Beta,0,0,0.00,0
308,GGK,Geierhorst,846276,1062178,21590.14,141059
434,Save-Basis,Gamma,0,0,0.00,0
465,Elvis,Nubeatz,155661,171848,1618.70,67903
488,Shika,Festung-Oldenburg,97137,97525,38.80,33311
532,Save-Basis,Delta,0,0,0.00,0
742,sanake,fort knox,312042,424547,11250.50,21434
757,Murx,Surf,579285,1170823,59153.84,33358
758,General Hammer,Wursthausen,627881,719575,9169.40,117791
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,30597,37443,684.60,490
793,DeadByNow,N.E.R.V.,316807,354817,3800.95,70282
800,Candy Man,Süßwarenladen,28262,41274,1301.18,240
816,Sick4hate,Das Bundy Haus,239271,239271,0.00,15306
832,Lurch,Sumpf,25529,29823,429.45,500
888,Mr Shankly,Klitsche (MH 2),278599,356409,7781.00,273370
976,Save-Basis,Delta-Delta,0,0,0.00,0
997,Scratchie,Scr4tchi3l4nd,248240,761813,51357.23,32021
998,kingmibo,Heavens gate,121618,125585,396.70,83166
1020,george23w,Washington DC,649414,728418,7900.45,116300
1021,Save-Basis,Zeta,0,0,0.00,0
1062,Bart,Camp Krusty,566039,882168,31612.81,37875
1064,F N A,LP-Tower,203670,242913,3924.30,19882
1083,Save-Basis,Eta,0,0,0.00,0
1176,Malkav,Carma,183903,338062,15415.91,85801
1181,Yen,K4MiK4zZz3,328286,513508,18522.16,636907
1202,gegewara,Limatstadt,69263,69263,0.00,650
1214,Streuner,Pogohausen,156109,365649,20954.02,154167
1249,Spueli,Spueli,148296,148296,0.00,118502
1254,GeneralHammond,Probbach,243186,243324,13.80,53717
1267,Jimmi,Europe,1492565,1656180,16361.44,62966
1325,duffyduck3,duffy,100902,105299,439.70,0
1380,Trenck,Stalingrad,95904,95904,0.00,30799
1400,Maaski,Sku,155275,156827,155.20,-659
1412,triplesoul,Neocon ,168609,233690,6508.10,82930
1414,Knight,festung,253205,253205,0.00,122836
1436,Penis,Bahnhof Zoo,406284,520500,11421.60,129630
1440,Duce,Riehen,410172,434749,2457.75,6043
1441,speed1302,Homebase,127609,154641,2703.15,90153
1463,lord of dead,dead,569432,710279,14084.76,143617
1464,KillerQueen,Saila,373087,429503,5641.60,118624
1470,Xorn,BlackPoint,133774,161379,2760.48,68689
1475,macher2006,bigi1,207775,230904,2312.90,21784
1483,rAv3n,B@sHb@s3,747921,2099062,135114.05,-4578
1488,django,Irrenhaus,412905,436376,2347.15,171820
1490,lordpaycroft,Décharge Sauvage,172277,172277,0.00,8693
1509,DrunkenHamster,Hamsterbau,601794,1500640,89884.65,30341
1520,Krachbirne,Disney Land,416731,685931,26920.02,29347
1548,Mr t,The Rock,172324,174110,178.60,23904
1590,diktatoR,hoRRoRpuLLA,61374,585990,52461.63,10662
1645,HotIceBear,Eishölle,642718,1277321,63460.28,70518
1666,Queen Mum,Radio Fuckingham,63577,149702,8612.53,44139
1672,Schumi667,Neuschwabenland,170133,190084,1995.05,11449
1721,Hummelmann,hui^^,27341,27341,0.00,5371
1768,speZiaLgLieD,pornobo$$,58041,139647,8160.58,40205
1769,Daywalker49,Blade,345151,423028,7787.67,101672
1868,Pusher,Pusher´s_Place,89045,96403,735.77,121802
1933,Grossfuerst,Germania,113416,123154,973.80,106243
